song_base,artist_canon,artist_key,date,year,genius_id,genius_url,genius_path,genius_primary_artist,genius_full_title,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint,artist_name_has_spanish_char,artist_name_has_spanish_word,match_score_num,match_score_pass,genius_pageviews_num,genius_pageviews_log1p,genius_annotation_count_num,genius_annotation_count_log1p
no new friends,"dj khaled featuring drake, rick ross and lil wayne","dj khaled featuring drake, rick ross and lil wayne",2013-06-29,2013,2237582.0,0.75,https://genius.com/No-new-friends-no-new-friends-tribute-to-dj-khaled-drake-rick-ross-and-lil-wayne-lyrics,No New Friends - Tribute to DJ Khaled Drake Rick Ross and Lil Wayne by No New Friends,/No-new-friends-no-new-friends-tribute-to-dj-khaled-drake-rick-ross-and-lil-wayne-lyrics,0,1,0,0,1,,0,,,,
anywhere with you,jake owen,jake owen,2013-06-29,2013,156350.0,1.0,https://genius.com/Jake-owen-anywhere-with-you-lyrics,Anywhere With You by Jake Owen,/Jake-owen-anywhere-with-you-lyrics,0,0,0,0,1,,0,,,,
love me,lil wayne featuring drake and future,lil wayne featuring drake and future,2013-06-29,2013,529602.0,0.6724137931034483,https://genius.com/Rap-critic-rap-critic-reviews-love-me-by-lil-wayne-feat-drake-and-future-lyrics,"Rap Critic Reviews: ""Love Me"" by Lil Wayne feat. Drake and Future by Rap Critic",/Rap-critic-rap-critic-reviews-love-me-by-lil-wayne-feat-drake-and-future-lyrics,0,1,0,0,1,,0,,,,
runnin' outta moonlight,randy houser,randy houser,2013-06-29,2013,156358.0,1.0,https://genius.com/Randy-houser-runnin-outta-moonlight-lyrics,Runnin' Outta Moonlight by Randy Houser,/Randy-houser-runnin-outta-moonlight-lyrics,0,0,0,0,1,,0,,,,
i knew you were trouble,taylor swift,taylor swift,2013-06-29,2013,92224.0,1.0,https://genius.com/Taylor-swift-i-knew-you-were-trouble-lyrics,I Knew You Were Trouble. by Taylor Swift,/Taylor-swift-i-knew-you-were-trouble-lyrics,0,0,0,0,1,,0,,,,
lego house,ed sheeran,ed sheeran,2013-06-29,2013,71784.0,1.0,https://genius.com/Ed-sheeran-lego-house-lyrics,Lego House by Ed Sheeran,/Ed-sheeran-lego-house-lyrics,0,0,0,0,1,,0,,,,
see you again,carrie underwood,carrie underwood,2013-06-29,2013,110416.0,1.0,https://genius.com/Carrie-underwood-see-you-again-lyrics,See You Again by Carrie Underwood,/Carrie-underwood-see-you-again-lyrics,0,0,0,0,1,,0,,,,
beat this summer,brad paisley,brad paisley,2013-06-29,2013,127844.0,1.0,https://genius.com/Brad-paisley-beat-this-summer-lyrics,Beat This Summer by Brad Paisley,/Brad-paisley-beat-this-summer-lyrics,0,0,0,0,1,,0,,,,
done,the band perry,band perry,2013-06-29,2013,156345.0,1.0,https://genius.com/The-band-perry-done-lyrics,DONE. by The Band Perry,/The-band-perry-done-lyrics,0,0,0,0,1,,0,,,,
thatpower,will.i.am featuring justin bieber,will.i.am featuring justin bieber,2013-06-29,2013,534472.0,0.6666666666666666,https://genius.com/Rap-critic-rap-critic-reviews-thatpower-by-william-feat-justin-bieber-annotated,"Rap Critic Reviews: ""#thatPower"" by Will.i.am feat. Justin Bieber by Rap Critic",/Rap-critic-rap-critic-reviews-thatpower-by-william-feat-justin-bieber-annotated,0,0,0,0,1,,0,,,,
we own it,2 chainz and wiz khalifa,2 chainz and wiz khalifa,2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
safe and sound,capital cities,capital cities,2013-06-29,2013,156070.0,1.0,https://genius.com/Capital-cities-safe-and-sound-lyrics,Safe and Sound by Capital Cities,/Capital-cities-safe-and-sound-lyrics,0,0,0,0,1,,0,,,,
fine china,chris brown,chris brown,2013-06-29,2013,135408.0,1.0,https://genius.com/Chris-brown-fine-china-lyrics,Fine China by Chris Brown,/Chris-brown-fine-china-lyrics,0,0,0,0,1,,0,,,,
don't ya,brett eldredge,brett eldredge,2013-06-29,2013,334790.0,0.9777777777777777,https://genius.com/Brett-eldredge-dont-ya-lyrics,Don't Ya by Brett Eldredge,/Brett-eldredge-dont-ya-lyrics,0,0,0,0,1,,0,,,,
tapout,"rich gang featuring lil wayne, birdman, future, mack maine, nicki minaj","rich gang featuring lil wayne, birdman, future, mack maine, nicki minaj",2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
harlem shake,baauer,baauer,2013-06-29,2013,118464.0,1.0,https://genius.com/Baauer-harlem-shake-lyrics,Harlem Shake by Baauer,/Baauer-harlem-shake-lyrics,0,0,0,0,1,,0,,,,
hey pretty girl,kip moore,kip moore,2013-06-29,2013,156353.0,1.0,https://genius.com/Kip-moore-hey-pretty-girl-lyrics,Hey Pretty Girl by Kip Moore,/Kip-moore-hey-pretty-girl-lyrics,0,0,0,0,1,,0,,,,
crazy kids,ke$ha featuring will.i.am or juicy j,ke$ha featuring will.i.am or juicy j,2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
bugatti,ace hood featuring future and rick ross,ace hood featuring future and rick ross,2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
beat it,sean kingston featuring chris brown and wiz khalifa,sean kingston featuring chris brown and wiz khalifa,2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
we still in this b,b.o.b featuring t.i. and juicy j,b.o.b featuring t.i. and juicy j,2013-06-29,2013,96617.0,0.6153846153846154,https://genius.com/Bob-we-still-in-this-bitch-lyrics,We Still In This Bitch by B.o.B (Ft. Juicy J & T.I.),/Bob-we-still-in-this-bitch-lyrics,0,0,0,0,1,,0,,,,
danny's song,the swon brothers,swon brothers,2013-06-29,2013,1583760.0,0.7160493827160493,https://genius.com/The-swon-brothers-dannys-song-the-voice-performance-lyrics,Danny's Song (The Voice Performance) by The Swon Brothers,/The-swon-brothers-dannys-song-the-voice-performance-lyrics,0,0,0,0,1,,0,,,,
demons,imagine dragons,imagine dragons,2013-06-29,2013,109206.0,https://genius.com/Imagine-dragons-demons-lyrics,/Imagine-dragons-demons-lyrics,Imagine Dragons,Demons by Imagine Dragons,0,0,0,0,1,1.0,1,2243536.0,14.623564196350436,13.0,2.6390573296152584
little bit of everything,keith urban,keith urban,2013-06-29,2013,156367.0,1.0,https://genius.com/Keith-urban-little-bit-of-everything-lyrics,Little Bit of Everything by Keith Urban,/Keith-urban-little-bit-of-everything-lyrics,0,0,0,0,1,,0,,,,
young and beautiful,lana del rey,lana del rey,2013-06-29,2013,137656.0,1.0,https://genius.com/Lana-del-rey-young-and-beautiful-lyrics,Young and Beautiful by Lana Del Rey,/Lana-del-rey-young-and-beautiful-lyrics,0,0,0,0,1,,0,,,,
jump right in,zac brown band,zac brown band,2013-06-29,2013,156362.0,1.0,https://genius.com/Zac-brown-band-jump-right-in-lyrics,Jump Right In by Zac Brown Band,/Zac-brown-band-jump-right-in-lyrics,0,0,0,0,1,,0,,,,
all over the road,easton corbin,easton corbin,2013-06-29,2013,124737.0,1.0,https://genius.com/Easton-corbin-all-over-the-road-lyrics,All Over The Road by Easton Corbin,/Easton-corbin-all-over-the-road-lyrics,0,0,0,0,1,,0,,,,
alive,krewella,krewella,2013-06-29,2013,144924.0,1.0,https://genius.com/Krewella-alive-lyrics,Alive by Krewella,/Krewella-alive-lyrics,0,0,0,0,1,,0,,,,
people like us,kelly clarkson,kelly clarkson,2013-06-29,2013,199385.0,1.0,https://genius.com/Kelly-clarkson-people-like-us-lyrics,People Like Us by Kelly Clarkson,/Kelly-clarkson-people-like-us-lyrics,0,0,0,0,1,,0,,,,
what about love,austin mahone,austin mahone,2013-06-29,2013,169545.0,1.0,https://genius.com/Austin-mahone-what-about-love-lyrics,What About Love by Austin Mahone,/Austin-mahone-what-about-love-lyrics,0,0,0,0,1,,0,,,,
gentleman,psy,psy,2013-06-29,2013,5727047.0,1.0,https://genius.com/Psy-gentleman-lyrics,Gentleman by PSY,/Psy-gentleman-lyrics,0,0,0,0,1,,0,,,,
downtown,lady antebellum,lady antebellum,2013-06-29,2013,154246.0,0.7692307692307693,https://genius.com/Lady-a-downtown-lyrics,Downtown by Lady A,/Lady-a-downtown-lyrics,0,0,0,0,1,,0,,,,
redneck crazy,tyler farr,tyler farr,2013-06-29,2013,326483.0,1.0,https://genius.com/Tyler-farr-redneck-crazy-lyrics,Redneck Crazy by Tyler Farr,/Tyler-farr-redneck-crazy-lyrics,0,0,0,0,1,,0,,,,
who i am,danielle bradbery,danielle bradbery,2013-06-29,2013,1292123.0,1.0,https://genius.com/Danielle-bradbery-who-i-am-lyrics,Who I Am by Danielle Bradbery,/Danielle-bradbery-who-i-am-lyrics,0,0,0,0,1,,0,,,,
everything has changed,taylor swift featuring ed sheeran,taylor swift featuring ed sheeran,2013-06-29,2013,102730.0,0.7692307692307693,https://genius.com/Taylor-swift-everything-has-changed-lyrics,Everything Has Changed by Taylor Swift (Ft. Ed Sheeran),/Taylor-swift-everything-has-changed-lyrics,0,0,0,0,1,,0,,,,
more than miles,brantley gilbert,brantley gilbert,2013-06-29,2013,156360.0,1.0,https://genius.com/Brantley-gilbert-more-than-miles-lyrics,More Than Miles by Brantley Gilbert,/Brantley-gilbert-more-than-miles-lyrics,0,1,0,0,1,,0,,,,
high school,nicki minaj featuring lil wayne,nicki minaj featuring lil wayne,2013-06-29,2013,97956.0,0.696969696969697,https://genius.com/Nicki-minaj-high-school-lyrics,High School by Nicki Minaj (Ft. Lil Wayne),/Nicki-minaj-high-school-lyrics,0,0,0,0,1,,0,,,,
live it up,jennifer lopez featuring pitbull,jennifer lopez featuring pitbull,2013-06-29,2013,153422.0,0.7352941176470589,https://genius.com/Jennifer-lopez-live-it-up-lyrics,Live It Up by Jennifer Lopez (Ft. Pitbull),/Jennifer-lopez-live-it-up-lyrics,0,0,0,0,1,,0,,,,
wild for the night,a$ap rocky featuring skrillex,a$ap rocky featuring skrillex,2013-06-29,2013,103700.0,0.7532467532467533,https://genius.com/A-ap-rocky-wild-for-the-night-lyrics,Wild for the Night by A$AP Rocky (Ft. Birdy Nam Nam & Skrillex),/A-ap-rocky-wild-for-the-night-lyrics,0,0,0,0,1,,0,,,,
like jesus does,eric church,eric church,2013-06-29,2013,156351.0,1.0,https://genius.com/Eric-church-like-jesus-does-lyrics,Like Jesus Does by Eric Church,/Eric-church-like-jesus-does-lyrics,0,0,0,0,1,,0,,,,
hey girl,billy currington,billy currington,2013-06-29,2013,446398.0,1.0,https://genius.com/Billy-currington-hey-girl-lyrics,Hey Girl by Billy Currington,/Billy-currington-hey-girl-lyrics,0,0,0,0,1,,0,,,,
how many drinks,miguel,miguel,2013-06-29,2013,91876.0,1.0,https://genius.com/Miguel-how-many-drinks-lyrics,How Many Drinks? by Miguel,/Miguel-how-many-drinks-lyrics,0,0,0,0,1,,0,,,,
point at you,justin moore,justin moore,2013-06-29,2013,445578.0,1.0,https://genius.com/Justin-moore-point-at-you-lyrics,Point At You by Justin Moore,/Justin-moore-point-at-you-lyrics,0,0,0,0,1,,0,,,,
i got you,jack johnson,jack johnson,2013-06-29,2013,223692.0,1.0,https://genius.com/Jack-johnson-i-got-you-lyrics,I Got You by Jack Johnson,/Jack-johnson-i-got-you-lyrics,0,0,0,0,1,,0,,,,
round here,florida georgia line,florida georgia line,2013-06-29,2013,179218.0,1.0,https://genius.com/Florida-georgia-line-round-here-lyrics,Round Here by Florida Georgia Line,/Florida-georgia-line-round-here-lyrics,0,0,0,0,1,,0,,,,
turn the page,the swon brothers,swon brothers,2013-06-29,2013,4864645.0,1.0,https://genius.com/The-swon-brothers-turn-the-page-lyrics,Turn The Page by The Swon Brothers,/The-swon-brothers-turn-the-page-lyrics,0,1,0,0,1,,0,,,,
please remember me,danielle bradbery,danielle bradbery,2013-06-29,2013,2123871.0,0.7659574468085106,https://genius.com/Danielle-bradbery-please-remember-me-the-voice-performance-lyrics,Please Remember Me - the voice performance by Danielle Bradbery,/Danielle-bradbery-please-remember-me-the-voice-performance-lyrics,0,0,0,0,1,,0,,,,
sad,amber carrington,amber carrington,2013-06-29,2013,8868915.0,1.0,https://genius.com/Amber-carrington-sad-lyrics,Sad by Amber Carrington,/Amber-carrington-sad-lyrics,0,0,0,0,1,,0,,,,
loveeeeeee song,rihanna featuring future,rihanna featuring future,2013-06-29,2013,97826.0,0.7301587301587301,https://genius.com/Rihanna-loveeeeeee-song-lyrics,Loveeeeeee Song by Rihanna (Ft. Future),/Rihanna-loveeeeeee-song-lyrics,0,0,0,0,1,,0,,,,
headband,b.o.b featuring 2 chainz,b.o.b featuring 2 chainz,2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
sweater weather,the neighbourhood,neighbourhood,2013-06-29,2013,109177.0,1.0,https://genius.com/The-neighbourhood-sweater-weather-lyrics,Sweater Weather by The Neighbourhood,/The-neighbourhood-sweater-weather-lyrics,0,1,0,0,1,,0,,,,
it goes like this,thomas rhett,thomas rhett,2013-06-29,2013,1086734.0,1.0,https://genius.com/Thomas-rhett-it-goes-like-this-lyrics,It Goes Like This by Thomas Rhett,/Thomas-rhett-it-goes-like-this-lyrics,0,0,0,0,1,,0,,,,
bubble butt,"major lazer featuring bruno mars, tyga and mystic","major lazer featuring bruno mars, tyga and mystic",2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
ready,fabolous featuring chris brown,fabolous featuring chris brown,2013-06-29,2013,,0.0,,,,0,0,0,0,1,,0,,,,
play hard,david guetta featuring ne-yo and akon,david guetta featuring ne-yo and akon,2013-06-29,2013,150074.0,0.6376811594202898,https://genius.com/David-guetta-play-hard-lyrics,Play Hard by David Guetta (Ft. Akon & Ne-Yo),/David-guetta-play-hard-lyrics,0,0,0,0,1,,0,,,,
beneath your beautiful,labrinth featuring emeli sande,labrinth featuring emeli sande,2013-06-29,2013,1815346.0,0.7816091954022989,https://genius.com/Emeli-sande-beneath-your-beautiful-lyrics,Beneath Your Beautiful by Emeli Sandé,/Emeli-sande-beneath-your-beautiful-lyrics,0,0,0,1,1,,0,,,,
blurred lines,robin thicke featuring t.i. + pharrell,robin thicke featuring t.i. + pharrell,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
can't hold us,macklemore and ryan lewis featuring ray dalton,macklemore and ryan lewis featuring ray dalton,2013-06-22,2013,2199623.0,0.6233766233766234,https://genius.com/Cant-hold-us-cant-hold-us-tribute-to-macklemore-ryan-lewis-and-ray-dalton-instrumental-version-lyrics,Can't Hold Us - Tribute to Macklemore Ryan Lewis and Ray Dalton (Instrumental Version) by Can't Hold Us,/Cant-hold-us-cant-hold-us-tribute-to-macklemore-ryan-lewis-and-ray-dalton-instrumental-version-lyrics,0,1,0,0,1,,0,,,,
get lucky,daft punk featuring pharrell williams,daft punk featuring pharrell williams,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
mirrors,justin timberlake,justin timberlake,2013-06-22,2013,115743.0,1.0,https://genius.com/Justin-timberlake-mirrors-lyrics,Mirrors by Justin Timberlake,/Justin-timberlake-mirrors-lyrics,0,1,0,0,1,,0,,,,
cruise,florida georgia line featuring nelly,florida georgia line featuring nelly,2013-06-22,2013,136899.0,0.7105263157894737,https://genius.com/Florida-georgia-line-cruise-remix-lyrics,Cruise (Remix) by Florida Georgia Line (Ft. Nelly),/Florida-georgia-line-cruise-remix-lyrics,0,1,0,0,1,,0,,,,
radioactive,imagine dragons,imagine dragons,2013-06-22,2013,98754.0,https://genius.com/Imagine-dragons-radioactive-lyrics,/Imagine-dragons-radioactive-lyrics,Imagine Dragons,Radioactive by Imagine Dragons,0,0,0,0,1,1.0,1,1665859.0,14.325852064564458,13.0,2.6390573296152584
just give me a reason,p!nk featuring nate ruess,p!nk featuring nate ruess,2013-06-22,2013,108589.0,0.7123287671232876,https://genius.com/P-nk-just-give-me-a-reason-lyrics,Just Give Me a Reason by P!nk (Ft. Nate Ruess),/P-nk-just-give-me-a-reason-lyrics,0,0,0,0,1,,0,,,,
come and get it,selena gomez,selena gomez,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
the way,ariana grande featuring mac miller,ariana grande featuring mac miller,2013-06-22,2013,131712.0,0.6666666666666666,https://genius.com/Ariana-grande-the-way-lyrics,The Way by Ariana Grande (Ft. Mac Miller),/Ariana-grande-the-way-lyrics,0,0,0,0,1,,0,,,,
i love it,icona pop featuring charli xcx,icona pop featuring charli xcx,2013-06-22,2013,78587.0,0.6440677966101694,https://genius.com/Icona-pop-i-love-it-lyrics,I Love It by Icona Pop (Ft. Charli xcx),/Icona-pop-i-love-it-lyrics,0,0,0,0,1,,0,,,,
we can't stop,miley cyrus,miley cyrus,2013-06-22,2013,160600.0,0.9795918367346939,https://genius.com/Miley-cyrus-we-cant-stop-lyrics,We Can't Stop by Miley Cyrus,/Miley-cyrus-we-cant-stop-lyrics,0,0,0,0,1,,0,,,,
stay,rihanna featuring mikky ekko,rihanna featuring mikky ekko,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
boys 'round here,blake shelton featuring pistol annies and friends,blake shelton featuring pistol annies and friends,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
when i was your man,bruno mars,bruno mars,2013-06-22,2013,122542.0,1.0,https://genius.com/Bruno-mars-when-i-was-your-man-lyrics,When I Was Your Man by Bruno Mars,/Bruno-mars-when-i-was-your-man-lyrics,0,0,0,0,1,,0,,,,
beautiful,mariah carey featuring miguel,mariah carey featuring miguel,2013-06-22,2013,148751.0,0.7213114754098361,https://genius.com/Mariah-carey-beautiful-lyrics,#Beautiful by Mariah Carey (Ft. Miguel),/Mariah-carey-beautiful-lyrics,0,0,0,0,1,,0,,,,
treasure,bruno mars,bruno mars,2013-06-22,2013,113496.0,1.0,https://genius.com/Bruno-mars-treasure-lyrics,Treasure by Bruno Mars,/Bruno-mars-treasure-lyrics,0,0,0,0,1,,0,,,,
thrift shop,macklemore and ryan lewis featuring wanz,macklemore and ryan lewis featuring wanz,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
wagon wheel,darius rucker,darius rucker,2013-06-22,2013,154239.0,1.0,https://genius.com/Darius-rucker-wagon-wheel-lyrics,Wagon Wheel by Darius Rucker,/Darius-rucker-wagon-wheel-lyrics,0,0,0,0,1,,0,,,,
my songs know what you did in the dark,fall out boy,fall out boy,2013-06-22,2013,518701.0,0.9532710280373832,https://genius.com/Fall-out-boy-my-songs-know-what-you-did-in-the-dark-demo-lyrics,My Songs Know What You Did in the Dark (Demo) by Fall Out Boy,/Fall-out-boy-my-songs-know-what-you-did-in-the-dark-demo-lyrics,0,0,0,0,1,,0,,,,
heart attack,demi lovato,demi lovato,2013-06-22,2013,122475.0,1.0,https://genius.com/Demi-lovato-heart-attack-lyrics,Heart Attack by Demi Lovato,/Demi-lovato-heart-attack-lyrics,0,0,0,0,1,,0,,,,
bad,wale featuring tiara thomas or rihanna,wale featuring tiara thomas or rihanna,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
cups,anna kendrick,anna kendrick,2013-06-22,2013,1962045.0,0.72,https://genius.com/Anna-kendrick-cups-movie-version-lyrics,Cups (Movie Version) by Anna Kendrick,/Anna-kendrick-cups-movie-version-lyrics,0,0,0,0,1,,0,,,,
power trip,j. cole featuring miguel,j. cole featuring miguel,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
clarity,zedd featuring foxes,zedd featuring foxes,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
highway don't care,tim mcgraw with taylor swift,tim mcgraw with taylor swift,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
22,taylor swift,taylor swift,2013-06-22,2013,102705.0,1.0,https://genius.com/Taylor-swift-22-lyrics,22 by Taylor Swift,/Taylor-swift-22-lyrics,0,0,0,0,1,,0,,,,
crash my party,luke bryan,luke bryan,2013-06-22,2013,154244.0,1.0,https://genius.com/Luke-bryan-crash-my-party-lyrics,Crash My Party by Luke Bryan,/Luke-bryan-crash-my-party-lyrics,0,0,0,0,1,,0,,,,
we own it,2 chainz and wiz khalifa,2 chainz and wiz khalifa,2013-06-22,2013,,0.0,,,,0,0,0,0,1,,0,,,,
the other side,jason derulo,jason derulo,2013-06-22,2013,154542.0,1.0,https://genius.com/Jason-derulo-the-other-side-lyrics,The Other Side by Jason Derulo,/Jason-derulo-the-other-side-lyrics,0,0,0,0,1,,0,,,,
feel this moment,pitbull featuring christina aguilera,pitbull featuring christina aguilera,2013-06-22,2013,115843.0,0.6233766233766234,https://genius.com/Pitbull-feel-this-moment-lyrics,Feel This Moment by Pitbull (Ft. Christina Aguilera),/Pitbull-feel-this-moment-lyrics,0,0,0,0,1,,0,,,,
started from the bottom,drake,drake,2013-06-22,2013,113898.0,1.0,https://genius.com/Drake-started-from-the-bottom-lyrics,Started from the Bottom by Drake,/Drake-started-from-the-bottom-lyrics,0,1,0,0,1,,0,,,,
next to me,emeli sande,emeli sande,2013-06-22,2013,121627.0,1.0,https://genius.com/Emeli-sande-next-to-me-lyrics,Next to Me by Emeli Sandé,/Emeli-sande-next-to-me-lyrics,0,0,0,1,1,,0,,,,
thatpower,will.i.am featuring justin bieber,will.i.am featuring justin bieber,2013-06-22,2013,534472.0,0.6666666666666666,https://genius.com/Rap-critic-rap-critic-reviews-thatpower-by-william-feat-justin-bieber-annotated,"Rap Critic Reviews: ""#thatPower"" by Will.i.am feat. Justin Bieber by Rap Critic",/Rap-critic-rap-critic-reviews-thatpower-by-william-feat-justin-bieber-annotated,0,0,0,0,1,,0,,,,
here's to never growing up,avril lavigne,avril lavigne,2013-06-22,2013,138525.0,0.9873417721518988,https://genius.com/Avril-lavigne-heres-to-never-growing-up-lyrics,Here's to Never Growing Up by Avril Lavigne,/Avril-lavigne-heres-to-never-growing-up-lyrics,0,0,0,0,1,,0,,,,
love somebody,maroon 5,maroon 5,2013-06-22,2013,78331.0,1.0,https://genius.com/Maroon-5-love-somebody-lyrics,Love Somebody by Maroon 5,/Maroon-5-love-somebody-lyrics,0,0,0,0,1,,0,,,,
i want crazy,hunter hayes,hunter hayes,2013-06-22,2013,155148.0,0.8771929824561403,https://genius.com/Hunter-hayes-i-want-crazy-encore-lyrics,I Want Crazy (Encore) by Hunter Hayes,/Hunter-hayes-i-want-crazy-encore-lyrics,0,0,0,0,1,,0,,,,
wasting all these tears,cassadee pope,cassadee pope,2013-06-22,2013,723897.0,1.0,https://genius.com/Cassadee-pope-wasting-all-these-tears-lyrics,Wasting All These Tears by Cassadee Pope,/Cassadee-pope-wasting-all-these-tears-lyrics,0,1,0,0,1,,0,,,,
