song_base,artist_canon,artist_name_has_spanish_char,artist_name_has_spanish_word,title_has_en_vivo,title_has_con_feat,genius_annotation_count,genius_pageviews
the ones that didn't make it back home,justin moore,0,0,0,0,6.0,18558.0
adicto,"tainy, anuel aa and ozuna",0,0,0,0,,
did it again,lil tecca,0,0,0,0,16.0,342074.0
pop out,polo g featuring lil tjay,0,0,0,0,,
beer never broke my heart,luke combs,0,0,0,0,5.0,24010.0
speechless,dan + shay,0,0,0,0,1.0,585306.0
knockin' boots,luke bryan,0,0,0,0,1.0,28491.0
behind barz,drake,0,0,0,0,1.0,286878.0
a thousand bad times,post malone,0,0,0,0,21.0,412348.0
it's you,ali gatie,0,0,0,0,5.0,825859.0
slide away,miley cyrus,0,0,0,0,8.0,704596.0
shameless,camila cabello,0,0,0,0,3.0,804976.0
queen of mean,sarah jeffery,0,0,0,0,23.0,472559.0
rearview town,jason aldean,0,0,0,0,0.0,40552.0
staring at the sun,post malone featuring sza,0,0,0,0,1.0,281760.0
i'm gonna be,post malone,0,0,0,0,5.0,234139.0
mood swings,a boogie wit da hoodie,0,0,0,0,7.0,155264.0
all to myself,dan + shay,0,0,0,0,1.0,41605.0
allergic,post malone,0,0,0,0,2.0,251519.0
press,cardi b,0,0,0,0,8.0,1005728.0
1 2 many,luke combs and brooks and dunn,0,0,0,0,1.0,38803.0
hey look ma i made it,panic! at the disco,0,0,0,0,13.0,351130.0
myself,post malone,0,0,0,0,3.0,199807.0
i know,post malone,0,0,0,0,3.0,175162.0
internet,post malone,0,0,0,0,6.0,228976.0
buy my own drinks,runaway june,0,0,0,0,0.0,8628.0
easier,5 seconds of summer,0,1,0,0,6.0,354927.0
baguettes in the face,"mustard featuring nav, playboi carti and a boogie wit da hoodie",0,0,0,0,,
go loko,"yg, tyga and jon z",0,0,0,0,,
doin' time,lana del rey,0,0,0,0,8.0,969451.0
7 rings,ariana grande,0,0,0,0,29.0,8343361.0
whiskey glasses,morgan wallen,0,0,0,0,6.0,184815.0
god's country,blake shelton,0,0,0,0,11.0,131126.0
shotta flow,nle choppa,0,0,0,0,55.0,1533669.0
me,taylor swift featuring brendon urie,0,0,0,0,0.0,
babushka boi,a$ap rocky,0,0,0,0,13.0,675210.0
cruel summer,taylor swift,0,0,0,0,20.0,2493892.0
i forgot that you existed,taylor swift,0,0,0,0,11.0,721010.0
call you mine,the chainsmokers and bebe rexha,0,0,0,0,1.0,219161.0
out of luck,lil tecca,0,0,0,0,9.0,145507.0
shots,lil tecca,0,0,0,0,2.0,94344.0
juice,lizzo,0,0,0,0,15.0,744107.0
bezerk,big sean featuring a$ap ferg and hit-boy,0,0,0,0,,
god only knows,for king and country,0,0,0,0,0.0,
love me,lil tecca,0,0,0,0,1.0,363564.0
soltera,"lunay, daddy yankee and bad bunny",0,0,0,0,,
the archer,taylor swift,0,0,0,0,18.0,1179705.0
paper rings,taylor swift,0,0,0,0,20.0,845604.0
miss americana and the heartbreak prince,taylor swift,0,0,0,0,20.0,1023205.0
i think he knows,taylor swift,0,0,0,0,14.0,661490.0
cornelia street,taylor swift,0,0,0,0,24.0,1003913.0
london boy,taylor swift,0,0,0,0,22.0,943054.0
soon you'll get better,taylor swift featuring dixie chicks,0,0,0,0,9.0,605845.0
death by a thousand cuts,taylor swift,0,0,0,0,22.0,935255.0
afterglow,taylor swift,0,0,0,0,17.0,938480.0
false god,taylor swift,0,0,0,0,14.0,880031.0
daylight,taylor swift,0,0,0,0,23.0,1310665.0
raised on country,chris young,0,0,0,0,5.0,9002.0
it's nice to have a friend,taylor swift,0,0,0,0,14.0,506013.0
never really over,katy perry,0,0,0,0,5.0,548687.0
earfquake,"tyler, the creator",0,0,0,0,13.0,3507898.0
clout,offset featuring cardi b,0,0,0,0,,
what's the move,young thug featuring lil uzi vert,0,0,0,0,10.0,224048.0
just how it is,young thug,0,0,0,0,10.0,285580.0
surf,young thug featuring gunna,0,0,0,0,10.0,203044.0
sup mate,young thug featuring future,0,0,0,0,13.0,237493.0
won't be late,swae lee featuring drake,0,0,0,0,3.0,150911.0
light it up,young thug,0,0,0,0,18.0,154236.0
lil baby,young thug,0,0,0,0,10.0,245229.0
mac 10,trippie redd featuring lil baby and lil duke,0,0,0,0,,
some of it,eric church,0,0,0,0,0.0,42000.0
ecstasy,young thug featuring machine gun kelly,0,0,0,0,,
uno,ambjaay,0,0,0,0,21.0,627144.0
daddy,blueface and rich the kid,0,0,0,0,,
takeaway,the chainsmokers and illenium featuring lennon stella,0,0,0,0,,
happier,marshmello and bastille,0,0,0,0,,
sweet but psycho,ava max,0,0,0,0,10.0,1790245.0
better,khalid,0,0,0,0,11.0,1835312.0
going bad,meek mill featuring drake,0,0,0,0,,
talk you out of it,florida georgia line,0,0,0,0,1.0,76156.0
gold roses,rick ross featuring drake,0,0,0,0,,
just us,dj khaled featuring sza,0,0,0,0,2.0,227492.0
small talk,katy perry,0,0,0,0,1.0,93133.0
night falls,"dove cameron, sofia carson, booboo stewart, cameron boyce, thomas doherty, china anne mcclain and dylan playfair",0,0,0,0,,
snake skin,trippie redd,0,0,0,0,3.0,151008.0
24 7,meek mill featuring ella mai,0,0,0,0,,
love ain't,eli young band,0,0,0,0,2.0,30974.0
sanguine paradise,lil uzi vert,0,0,0,0,27.0,900610.0
tap,nav featuring meek mill,0,0,0,0,,
la la land,bryce vine featuring yg,0,0,0,0,9.0,104608.0
que pretendes,j balvin and bad bunny,0,0,0,0,2.0,155383.0
single again,big sean,0,0,0,0,6.0,257345.0
worth it,yk osiris,0,0,0,0,11.0,326072.0
shallow,lady gaga and bradley cooper,0,0,0,0,,
trust issues,drake,0,0,0,0,5.0,1225427.0
how about now,drake,0,0,0,0,,
the motion,drake,0,0,0,0,8.0,1754139.0
dreams money can buy,drake,0,0,0,0,8.0,612876.0
club paradise,drake,0,0,0,0,11.0,779033.0
antisocial,ed sheeran and travis scott,0,0,0,0,,
fear inoculum,tool,0,0,0,0,10.0,437953.0
days in the east,drake,0,0,0,0,21.0,1343974.0
before i let go,beyonce,1,0,0,0,12.0,225044.0
high hopes,panic! at the disco,0,0,0,0,14.0,2165474.0
sicko mode,travis scott,0,0,0,0,52.0,10087993.0
cross me,ed sheeran featuring chance the rapper and pnb rock,0,0,0,0,,
leave me alone,nf,0,0,0,0,16.0,731523.0
the search,nf,0,0,0,0,13.0,1540014.0
megatron,nicki minaj,0,0,0,0,9.0,420229.0
all day long,chance the rapper featuring john legend,0,0,0,0,20.0,184923.0
do you remember,chance the rapper featuring death cab for cutie,0,0,0,0,20.0,203491.0
calma,pedro capo x farruko,0,0,0,0,,
cool,jonas brothers,0,0,0,0,8.0,263452.0
nightmare,halsey,0,0,0,0,16.0,1032108.0
rumor,lee brice,0,0,0,0,0.0,55953.0
act up,city girls,0,0,0,0,7.0,1361849.0
girl,maren morris,0,0,0,0,8.0,123880.0
con calma,daddy yankee and katy perry featuring snow,0,0,0,0,,
middle child,j. cole,0,0,0,0,23.0,2798470.0
brown skin girl,"beyonce, saint jhn and wizkid featuring blue ivy carter",0,0,0,0,1.0,20440.0
under the sun,"dreamville featuring j. cole, lute and dababy",0,0,0,0,,
mood 4 eva,"beyonce, jay-z and childish gambino featuring oumou sangare",0,0,0,0,,
pure water,mustard and migos,0,0,0,0,,
remember the name,ed sheeran featuring eminem and 50 cent,0,0,0,0,31.0,648129.0
walk me home,p!nk,0,0,0,0,5.0,143219.0
look what god gave her,thomas rhett,0,0,0,0,3.0,24638.0
blow,ed sheeran with chris stapleton and bruno mars,0,0,0,0,,
like a rodeo,kane brown,0,0,0,0,0.0,16292.0
spirit,beyonce,1,0,0,0,10.0,293884.0
best part of me,ed sheeran featuring yebba,0,0,0,0,5.0,229352.0
wake up,travis scott,0,0,0,0,12.0,1057416.0
eastside,"benny blanco, halsey and khalid",0,0,0,0,0.0,
look back at it,a boogie wit da hoodie,0,0,0,0,29.0,638991.0
down bad,"dreamville featuring jid, bas, j. cole, earthgang and young nudy",0,0,0,0,,
good as you,kane brown,0,0,0,0,1.0,59311.0
costa rica,"dreamville featuring bas, jid, guapdad 4000, reese laflare, jace, mez, smokepurpp, buddy and ski mask the slump god",0,0,0,0,,
out the mud,lil baby featuring future,0,0,0,0,11.0,118828.0
girls need love,summer walker x drake,0,0,0,0,,
mother's daughter,miley cyrus,0,0,0,0,5.0,411930.0
ocean eyes,billie eilish,0,0,0,0,7.0,1886752.0
don't check on me,chris brown featuring justin bieber and ink,0,0,0,0,2.0,474525.0
homicide,logic featuring eminem,0,0,0,0,,
please me,cardi b and bruno mars,0,0,0,0,7.0,910614.0
when i grow up,nf,0,0,0,0,15.0,841914.0
eyes on you,chase rice,0,0,0,0,0.0,43468.0
bacc at it again,"yella beezy, gucci mane and quavo",0,0,0,0,4.0,48215.0
break up with your girlfriend i'm bored,ariana grande,0,0,0,0,17.0,2671953.0
here with me,marshmello featuring chvrches,0,0,0,0,1.0,308854.0
love someone,brett eldredge,0,0,0,0,1.0,20822.0
big ole freak,megan thee stallion,0,0,0,0,12.0,412599.0
you stay,"dj khaled featuring meek mill, j balvin, lil baby and jeremih",0,0,0,0,,
baila baila baila,ozuna x daddy yankee x j balvin x farruko x anuel aa,0,0,0,0,,
omerta,drake,0,0,0,0,36.0,657131.0
summer days,martin garrix featuring macklemore and patrick stump,0,0,0,0,,
when the party's over,billie eilish,0,0,0,0,5.0,4121492.0
envy me,calboy,0,0,0,0,21.0,912206.0
miss me more,kelsea ballerini,0,0,0,0,1.0,42798.0
sanctuary,joji,0,0,0,0,1.0,1324636.0
rescue me,marshmello featuring a day to remember,0,0,0,0,,
te robare,nicky jam x ozuna,0,0,0,0,,
racks in the middle,nipsey hussle featuring roddy ricch and hit-boy,0,0,0,0,25.0,370308.0
beautiful crazy,luke combs,0,0,0,0,4.0,254598.0
close friends,lil baby,0,0,0,0,4.0,1390167.0
bury a friend,billie eilish,0,0,0,0,8.0,2883957.0
put a date on it,yo gotti featuring lil baby,0,0,0,0,6.0,134135.0
heaven,avicii,0,0,0,0,1.0,141859.0
please tell me,future,0,0,0,0,2.0,108476.0
on my way to you,cody johnson,0,0,0,0,1.0,71554.0
amor genuino,ozuna,0,0,0,0,1.0,308612.0
xanax damage,future,0,0,0,0,3.0,179847.0
government official,future,0,0,0,0,4.0,92268.0
murder on my mind,ynw melly,0,0,0,0,21.0,3266814.0
isis,joyner lucas featuring logic,0,0,0,0,,
boy with luv,bts featuring halsey,0,0,0,0,,
shut up about politics,john rich featuring the five,0,0,0,0,,
under enemy arms,trippie redd,0,0,0,0,4.0,124961.0
night shift,jon pardi,0,0,0,0,3.0,55306.0
a lot,21 savage,0,0,0,0,31.0,3084120.0
thotiana,blueface,0,0,0,0,9.0,1014995.0
higher,dj khaled featuring nipsey hussle and john legend,0,0,0,0,,
who do you love,the chainsmokers featuring 5 seconds of summer,0,0,0,0,,
don't call me up,mabel,0,0,0,0,12.0,367514.0
earth,lil dicky,0,0,0,0,31.0,2096880.0
hp,maluma,0,0,0,0,1.0,85764.0
mixed personalities,ynw melly featuring kanye west,0,0,0,0,23.0,626770.0
paradise,bazzi,0,0,0,0,15.0,225251.0
girls like you,maroon 5 featuring cardi b,0,0,0,0,1.0,5822.0
i think,"tyler, the creator",0,0,0,0,16.0,1162392.0
celebrate,dj khaled featuring travis scott and post malone,0,0,0,0,,
jealous,"dj khaled featuring chris brown, lil wayne and big sean",0,0,0,0,,
running out of time,"tyler, the creator",0,0,0,0,11.0,742902.0
igor's theme,"tyler, the creator",0,0,0,0,6.0,847941.0
new magic wand,"tyler, the creator",0,0,0,0,18.0,2738098.0
a boy is a gun,"tyler, the creator",0,0,0,0,26.0,947689.0
what's good,"tyler, the creator",0,0,0,0,19.0,793906.0
puppet,"tyler, the creator",0,0,0,0,14.0,899966.0
weather the storm,dj khaled featuring meek mill and lil baby,0,0,0,0,4.0,85716.0
here tonight,brett young,0,0,0,0,0.0,70522.0
be alright,dean lewis,0,0,0,0,9.0,1236280.0
drip too hard,lil baby and gunna,0,0,0,0,,
thank u next,ariana grande,0,0,0,0,9.0,9395783.0
baby shark,pinkfong,0,0,0,0,3.0,481950.0
make it sweet,old dominion,0,0,0,0,1.0,32497.0
shot clock,ella mai,0,0,0,0,4.0,253749.0
i'm so tired,lauv and troye sivan,0,0,0,0,11.0,752445.0
you should see me in a crown,billie eilish,0,0,0,0,5.0,1324325.0
sos,avicii featuring aloe blacc,0,0,0,0,,
wish you were gay,billie eilish,0,0,0,0,10.0,1896325.0
that's a rack,lil uzi vert,0,0,0,0,22.0,438552.0
rule the world,2 chainz featuring ariana grande,0,0,0,0,9.0,146145.0
die young,roddy ricch,0,0,0,0,15.0,693300.0
close to me,ellie goulding x diplo featuring swae lee,0,0,0,0,,
you say,lauren daigle,0,0,0,0,9.0,737968.0
swervin,a boogie wit da hoodie featuring 6ix9ine,0,0,0,0,9.0,619673.0
power is power,"sza, the weeknd and travis scott",0,0,0,0,,
middle child,pnb rock and xxxtentacion,0,0,0,0,8.0,238510.0
i've been waiting,lil peep and ilovemakonnen featuring fall out boy,0,0,0,0,,
secreto,anuel aa and karol g,0,0,0,0,,
faucet failure,ski mask the slump god,0,0,0,0,38.0,1020360.0
youngblood,5 seconds of summer,0,1,0,0,14.0,1420088.0
floating,schoolboy q featuring 21 savage,0,0,0,0,7.0,151274.0
chopstix,schoolboy q + travis scott,0,0,0,0,6.0,130883.0
light it up,"marshmello, tyga and chris brown",0,0,0,0,1.0,50180.0
numb numb juice,schoolboy q,0,0,0,0,10.0,329171.0
love me anyway,p!nk featuring chris stapleton,0,0,0,0,,
stop snitching,yg,0,0,0,0,5.0,298070.0
kill this love,blackpink,0,0,0,0,3.0,760116.0
better now,post malone,0,0,0,0,9.0,1802364.0
bad liar,imagine dragons,0,0,0,0,6.0,847602.0
slide,french montana featuring blueface and lil tjay,0,0,0,0,,
saturday nights,khalid and kane brown,0,0,0,0,0.0,81607.0
pure cocaine,lil baby,0,0,0,0,25.0,463157.0
this is it,scotty mccreery,0,0,0,0,1.0,30271.0
my strange addiction,billie eilish,0,0,0,0,7.0,1231465.0
let me down slowly,alec benjamin + alessia cara,0,0,0,0,1.0,70365.0
xanny,billie eilish,0,0,0,0,10.0,1341567.0
one that got away,michael ray,0,0,0,0,1.0,35584.0
mia,bad bunny featuring drake,0,0,0,0,,
tequila,dan + shay,0,0,0,0,3.0,325416.0
money,cardi b,0,0,0,0,21.0,1896585.0
blue on black,"five finger death punch featuring kenny wayne shepherd, brantley gilbert and brian may",0,0,0,0,,
double up,nipsey hussle featuring belly and dom kennedy,0,0,0,0,,
undrunk,fletcher,0,0,0,0,13.0,175844.0
last time that i checc'd,nipsey hussle featuring yg,0,0,0,0,15.0,170757.0
there was this girl,riley green,0,0,0,0,3.0,93001.0
my bad,khalid,0,0,0,0,1.0,220193.0
outta my head,khalid with john mayer,0,0,0,0,,
monopoly,ariana grande and victoria monet,0,0,0,0,25.0,964221.0
don't pretend,khalid x safe,0,0,0,0,,
bad luck,khalid,0,0,0,0,5.0,157652.0
inmortal,aventura,0,0,0,0,1.0,32081.0
dedication,nipsey hussle featuring kendrick lamar,0,0,0,0,,
victory lap,nipsey hussle featuring stacy barthe,0,0,0,0,27.0,464271.0
zeze,kodak black featuring travis scott and offset,0,0,0,0,0.0,
i love you,billie eilish,0,0,0,0,4.0,3056902.0
ilomilo,billie eilish,0,0,0,0,6.0,1266842.0
listen before i go,billie eilish,0,0,0,0,9.0,1261254.0
8,billie eilish,0,0,0,0,3.0,711166.0
twerk,city girls featuring cardi b,0,0,0,0,11.0,516034.0
lovely,billie eilish and khalid,0,0,0,0,0.0,
i can't get enough,"benny blanco, tainy, selena gomez and j balvin",0,0,0,0,,
millionaire,chris stapleton,0,0,0,0,1.0,52398.0
girl like you,jason aldean,0,0,0,0,0.0,45644.0
i like it,"cardi b, bad bunny and j balvin",0,0,0,0,,
taki taki,"dj snake featuring selena gomez, ozuna and cardi b",0,0,0,0,0.0,
down to the honkytonk,jake owen,0,0,0,0,2.0,82683.0
price on my head,nav featuring the weeknd,0,0,0,0,30.0,294109.0
confessions of a dangerous mind,logic,0,0,0,0,18.0,561723.0
take it from me,jordan davis,0,0,0,0,1.0,19508.0
splashin,rich the kid,0,0,0,0,12.0,174156.0
i,lil skies,0,0,0,0,22.0,404712.0
hear me calling,juice wrld,0,0,0,0,4.0,452425.0
undecided,chris brown,0,0,0,0,2.0,335925.0
calling my spirit,kodak black,0,0,0,0,20.0,452948.0
last hurrah,bebe rexha,0,0,0,0,13.0,129320.0
love wins,carrie underwood,0,0,0,0,1.0,92619.0
sally walker,iggy azalea,0,0,0,0,7.0,318474.0
ella quiere beber,anuel aa and romeo santos,0,0,0,0,2.0,100333.0
fast,juice wrld,0,0,0,0,6.0,542886.0
wake up in the sky,gucci mane x bruno mars x kodak black,0,0,0,0,,
maze,juice wrld,0,0,0,0,6.0,309692.0
what makes you country,luke bryan,0,0,0,0,3.0,23445.0
flaws and sins,juice wrld,0,0,0,0,7.0,468329.0
nights like this,kehlani featuring ty dolla $ign,0,0,0,0,5.0,726618.0
always remember us this way,lady gaga,0,0,0,0,4.0,1271418.0
leave me alone,flipp dinero,0,0,0,0,15.0,1195829.0
mo bamba,sheck wes,0,0,0,0,15.0,3481944.0
burn out,midland,0,0,0,0,3.0,48167.0
red room,offset,0,0,0,0,24.0,396173.0
whip,2 chainz featuring travis scott,0,0,0,0,2.0,
armed and dangerous,juice wrld,0,0,0,0,22.0,751769.0
needy,ariana grande,0,0,0,0,6.0,1542870.0
love someone,lukas graham,0,0,0,0,7.0,765723.0
momma i hit a lick,2 chainz featuring kendrick lamar,0,0,0,0,15.0,138899.0
backin' it up,pardison fontaine featuring cardi b,0,0,0,0,15.0,788917.0
legacy,offset featuring travis scott and 21 savage,0,0,0,0,,
i'll never love again,lady gaga,0,0,0,0,2.0,196158.0
how did i get here,offset featuring j. cole,0,0,0,0,10.0,200389.0
nasa,ariana grande,0,0,0,0,10.0,1141141.0
outstanding,gunna,0,0,0,0,17.0,78862.0
be like me,lil pump featuring lil wayne,0,0,0,0,33.0,186412.0
3 headed snake,gunna featuring young thug,0,0,0,0,10.0,278580.0
wit it,gunna,0,0,0,0,8.0,77792.0
this feeling,the chainsmokers featuring kelsea ballerini,0,0,0,0,3.0,642596.0
one call,gunna,0,0,0,0,24.0,134736.0
nothing breaks like a heart,mark ronson featuring miley cyrus,0,0,0,0,2.0,745350.0
imagine,ariana grande,0,0,0,0,7.0,1641507.0
lick,offset,0,0,0,0,17.0,165083.0
bad idea,ariana grande,0,0,0,0,4.0,826885.0
speed it up,gunna,0,0,0,0,8.0,79670.0
bloodline,ariana grande,0,0,0,0,7.0,1093869.0
i guess i just feel like,john mayer,0,0,0,0,2.0,48011.0
same yung n a,gunna featuring playboi carti,0,0,0,0,,
fake smile,ariana grande,0,0,0,0,5.0,941239.0
lost in the fire,gesaffelstein and the weeknd,0,0,0,0,,
ghostin,ariana grande,0,0,0,0,7.0,1527112.0
sixteen,thomas rhett,0,0,0,0,5.0,65728.0
in my head,ariana grande,0,0,0,0,9.0,1478671.0
body,loud luxury featuring brando,0,0,0,0,,
365,zedd and katy perry,0,0,0,0,,
yosemite,travis scott,0,0,0,0,27.0,1873221.0
make up,ariana grande,0,0,0,0,9.0,761555.0
good girl,dustin lynch,0,0,0,0,0.0,24049.0
arms around you,xxxtentacion x lil pump featuring maluma and swae lee,0,0,0,0,,
startender,a boogie wit da hoodie featuring offset and tyga,0,0,0,0,13.0,196081.0
uproar,lil wayne,0,0,0,0,30.0,858040.0
burning man,dierks bentley featuring brothers osborne,0,0,0,0,6.0,35867.0
you,jacquees,0,0,0,0,9.0,404931.0
ruin my life,zara larsson,0,0,0,0,3.0,295523.0
talk to me,tory lanez and rich the kid,0,0,0,0,5.0,377209.0
rainbow,kacey musgraves,0,0,0,0,5.0,421315.0
alone,marshmello,0,0,0,0,2.0,847803.0
breathin,ariana grande,0,0,0,0,8.0,2101075.0
trip,ella mai,0,0,0,0,8.0,942833.0
love lies,khalid and normani,0,0,0,0,,
beautiful,bazzi featuring camila cabello,0,0,0,0,,
first off,future featuring travis scott,0,0,0,0,,
roses,benny blanco and juice wrld featuring brendon urie,0,0,0,0,,
keanu reeves,logic,0,0,0,0,20.0,699739.0
no stylist,french montana featuring drake,0,0,0,0,10.0,897174.0
crushed up,future,0,0,0,0,19.0,132179.0
best shot,jimmie allen,0,0,0,0,1.0,130498.0
sauce,xxxtentacion,0,0,0,0,8.0,260653.0
bad,xxxtentacion,0,0,0,0,2.0,1533000.0
blue tacoma,russell dickerson,0,0,0,0,4.0,86522.0
natural,imagine dragons,0,0,0,0,7.0,929960.0
jumpin on a jet,future,0,0,0,0,5.0,71585.0
never stop,future,0,0,0,0,29.0,308848.0
consequences,camila cabello,0,0,0,0,8.0,555453.0
temptation,future,0,0,0,0,9.0,94344.0
rocket ship,future,0,0,0,0,4.0,55160.0
f n,future,0,0,0,0,20.0,138798.0
electricity,silk city x dua lipa,0,0,0,0,,
face my fears,hikaru utada and skrillex,0,0,0,0,0.0,34135.0
call the coroner,future,0,0,0,0,11.0,67120.0
she got the best of me,luke combs,0,0,0,0,3.0,123649.0
fine china,future and juice wrld,0,0,0,0,,
nuketown,ski mask the slump god featuring juice wrld,0,0,0,0,54.0,1029882.0
space cadet,metro boomin featuring gunna,0,0,0,0,,
butterfly doors,lil pump,0,0,0,0,12.0,273092.0
valuable pain,youngboy never broke again,0,0,0,0,11.0,641568.0
can't leave without it,21 savage,0,0,0,0,20.0,851591.0
good form,nicki minaj featuring lil wayne,0,0,0,0,25.0,376118.0
idontwannabeyouanymore,billie eilish,0,0,0,0,13.0,3449959.0
last shot,kip moore,0,0,0,0,0.0,22932.0
smile,lil' duval featuring snoop dogg and ball greezy,0,0,0,0,,
lost in japan,shawn mendes x zedd,0,0,0,0,,
monster,21 savage,0,0,0,0,21.0,549233.0
demons and angels,a boogie wit da hoodie featuring juice wrld,0,0,0,0,11.0,250781.0
kika,6ix9ine featuring tory lanez,0,0,0,0,,
dip,tyga and nicki minaj,0,0,0,0,,
lucky you,eminem featuring joyner lucas,0,0,0,0,,
drunk me,mitchell tenpenny,0,0,0,0,2.0,36531.0
dangerous,meek mill featuring jeremih and pnb rock,0,0,0,0,,
solo de mi,bad bunny,0,0,0,0,3.0,218292.0
whoa,xxxtentacion,0,0,0,0,2.0,525244.0
all my friends,21 savage,0,0,0,0,13.0,377169.0
happy xmas,john and yoko/the plastic ono band with the harlem community choir,0,0,0,0,,
cozy little christmas,katy perry,0,0,0,0,4.0,41265.0
the christmas song,lauren daigle,0,0,0,0,0.0,
break da law,21 savage,0,0,0,0,23.0,179329.0
1 5,21 savage,0,0,0,0,10.0,213927.0
out for the night,21 savage,0,0,0,0,14.0,209403.0
gun smoke,21 savage,0,0,0,0,7.0,141379.0
asmr,21 savage,0,0,0,0,21.0,344088.0
moshpit,kodak black featuring juice wrld,0,0,0,0,13.0,122406.0
testimony,kodak black,0,0,0,0,2.0,293149.0
gnarly,kodak black featuring lil pump,0,0,0,0,5.0,119909.0
uptown vibes,meek mill featuring fabolous and anuel aa,0,0,0,0,,
mama,6ix9ine featuring nicki minaj and kanye west,0,0,0,0,,
broken,lovelytheband,0,0,0,0,10.0,329641.0
taste,tyga featuring offset,0,0,0,0,,
guardian angel,xxxtentacion,0,0,0,0,8.0,877960.0
god is a woman,ariana grande,0,0,0,0,14.0,3513950.0
i don't let go,xxxtentacion,0,0,0,0,4.0,456252.0
what's free,meek mill featuring rick ross and jay-z,0,0,0,0,,
one minute,xxxtentacion featuring kanye west and travis barker,0,0,0,0,,
train food,xxxtentacion,0,0,0,0,11.0,771638.0
what are you so afraid of,xxxtentacion,0,0,0,0,2.0,339326.0
staring at the sky,xxxtentacion,0,0,0,0,4.0,349096.0
lie,nf,0,0,0,0,2.0,724760.0
waka,6ix9ine featuring a boogie wit da hoodie,0,0,0,0,,
on me,meek mill featuring cardi b,0,0,0,0,13.0,195969.0
difference,xxxtentacion,0,0,0,0,6.0,301488.0
tic toc,6ix9ine featuring lil baby,0,0,0,0,13.0,266414.0
